id,area,name,type,summary,address,tel,payex,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,type2,ptype,serviceTime,totallargemotor,ChargingStation
TPE0714,信義區,雅祥公園地下停車場,1,大型車:0格，小型車:204格(含身心障礙停車位5格，孕婦、育有六歲以下兒童停車位4格)，機車:0格，充電格位:6格,松隆路123巷7號地下(地下共3層),2766-1258,"計時：周一至周四40元/時；周五至周日與行政機關放假之紀念日與民俗日50元/時，全程半小時計費。停放於充電格位之車輛：每小時加收10元；依設備自動判斷未充電者每小時加收10元(未充電者合計每小時加收20元)；月票車輛於月票使用時段內充電者每小時收費10元，依設備自動判斷未充電者每小時收費20元。月租：全日月票4,800元、夜間月票2,000元(周一至周五19-8，周六、周日與行政機關放假之紀念日與民俗日全日使用)。",307703.0625,2771154.5,204,0,0,0,4,5,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~24', 'Fare': '40'}, {'Period': '00~18', 'Fare': '30'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '30'}]}","{'EntrancecoordInfo': [{'Xcod': '25.04754574', 'Ycod': '121.5716298', 'Address': '松隆路123巷'}]}",本處委外停車場,,24小時,0,6
TPE0715,文山區,興隆公園地下停車場,1,大型車:0格，小型車:259格(含身心障礙停車位6格，孕婦、育有六歲以下兒童停車位6格)，機車:64格(含身心障礙停車位2格)，充電格位:7格,仙岩路128號地下,2759-0666,"小型車：計時 20元/時，全程以半小時計；月租 全日4,800元。機車：20元/次，隔日另計；月租300元/月。",305655.4688,2765969.25,259,64,0,0,6,6,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~24', 'Fare': '20'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '20'}]}","{'EntrancecoordInfo': [{'Xcod': '25.00066845', 'Ycod': '121.5511812', 'Address': '仙岩路'}]}",本處自營停車場,D,24小時,0,7
TPE0716,文山區,景美國小地下停車場,1,大型車:0格，小型車:253格(含身心障礙停車位6格，孕婦、育有六歲以下兒童停車位6格)，機車:93格(含身心障礙停車位3格)，充電格位:5格,景文街142巷2號地下(地下3層,2240-8767,"計時：小型車及大型重型機車20元/時，停放充電格位30元/時，停放充電格位未充電40元/時，全程半小時計費。月租：小型車全日月票4,800元、日間月票2,000元(07-19)、夜間月票1,200元(19-08)；大型重型機車全日月票2,400元；機車全日月票300元。計次：機車20元/次，隔日另計。",304540.4062,2764617.75,253,93,0,0,6,6,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~24', 'Fare': '20'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '20'}]}","{'EntrancecoordInfo': [{'Xcod': '24.98846599', 'Ycod': '121.540395', 'Address': '景文街112巷'}]}",本處委外停車場,,24小時,0,5
TPE0717,松山區,Times 松山車站前,1,大型車:0格，小型車:67格(含身心障礙停車位2格)，機車:0格,八德路4段758號地下1至5層,0800-888924或(02)25046098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",308398.0312,2771440.5,67,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0718,中山區,台北漢普頓酒店停車場,1,大型車:0格，小型車:13格(含身心障礙停車位1格)，機車:0格,建國北路2段7號地下4層,0800208333,"小型車：計時 180元/時，停車全程以半小時計；月租 全日10,000元。",304206.75,2771734.25,13,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0719,大安區,信義路停車場,2,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,建國南路2段25巷29號對面空地,0939-945-953,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,304431.31250,2769456.50000,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0720,大安區,臺北市立仁愛國民中學停車場,2,大型車:0格，小型車:43格(含身心障礙停車位2格)，機車:0格,仁愛路4段130號,23255823,"小型車：季票：6,000元/季。本校現職員工給予5折優惠、退休人員及現(曾)任家長會長8折優惠，擔任本校志工服務時數80小時(家長會認證)給予9折優惠。假日租用：100元/次(限長期租借本校球場團體租用，以季繳方式核算停車次數，長期優惠者給予8折優惠。)。",305656.03125,2769964.25000,43,0,0,0,0,2,0,0,0,0,0,0,{},{},市屬機關學校自營,S,夜間：週一至週五晚上6時30分至翌日上午7時。假日：週六至週一上午7時；國定假日自前1日晚上6時30分至假日結束翌日上午7時。,0,0
TPE0721,大同區,臺北市大同運動中心地下平面停車場,1,大型車:0格，小型車:46格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位1格)，機車:0格，充電格位:1格,大龍街51號地下3層,2592-0055,計時：日間40元/時(06-22)，夜間20元/時(22-06)，全程以半小時計費。,302079.4688,2773052.75,46,0,0,0,1,2,0,0,0,0,0,0,{},{},市屬機關學校委外,D,24小時,0,1
TPE0722,南港區,玉成國小地下停車場,1,大型車:0格，小型車:293格(含身心障礙停車位8格，孕婦、育有六歲以下兒童停車位5格)，機車:28格(含身心障礙停車位3格)，充電格位:6格,昆陽街23號地下(地下共2層),2655-0818,"計時：小型車/大重機30元/時(8-18)，20元/時(18-08)，停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元(未充電者合計每小時加收20元)；機車10元/時，當日當次最高收費上限20元(隔日另計)，全程以半小時計費。月租：小型車全日2,500元/月，日間2,000元/月(8-20)，大重機1,250元/月，機車全日300元/月。",309825.7812,2771811.25,293,28,0,0,5,8,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.05312', 'Ycod': '121.59256', 'Address': '昆陽街'}]}",本處委外停車場,,24小時,0,6
TPE0723,北投區,立農公園地下停車場,1,大型車:0格，小型車:204格(含身心障礙停車位5格，孕婦、育有六歲以下兒童停車位6格)，機車:95格(含身心障礙停車位2格)，大型重機:2格，充電格位:5格,承德路7段372號地下層,0227233628,"小型車：計時 30元/時，全程以半小時計；月租 全日4,800元，日間2,800元(07時~19時)，夜間2,000元(19時~08時)，大型重機2,400元/月。機車：10元/時，當日單次停車最高收費上限20元/次，隔日另計；月租300元/月。",300732.625,2779003.5,204,95,0,0,6,5,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~24', 'Fare': '20'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '20'}]}","{'EntrancecoordInfo': [{'Xcod': '25.118127', 'Ycod': '121.502995', 'Address': '承德路七段'}]}",本處委外停車場,D,24小時,2,5
TPE0724,內湖區,金湖臨時平面停車場,1,大型車:0格，小型車:93格(含身心障礙停車位3格)，機車:0格，充電格位:3格,金湖路100號旁,(02)24551299,"小型車：計時 20元/時(09時~19時)，全程以半小時計；月租 全日4,000元。",310378.5938,2774917.75,93,0,0,0,0,3,0,0,0,0,0,0,{},{},本處委外停車場,D,24小時,0,3
TPE0725,大同區,臺北市大同區太平國民小學停車場,1,大型車:0格，小型車:20格(含身心障礙停車位1格)，機車:0格,延平北路2段239號,2553-2229#834,"季繳(3個月為1期)2,925元。",301609.25,2772735,20,0,0,0,0,1,0,0,0,0,0,0,{},{},市屬機關學校自營,S,夜間:週一至週五晚上7時至翌日上午7時。假日:週休及國定假日(自前1日晚上7時至假日結束後翌日上午7時),0,0
TPE0726,文山區,政大三街臨時平面停車場,1,大型車:0格，小型車:50格(含身心障礙停車位1格)，機車:0格，充電格位:2格,政大三街53號旁,2518-5299,"小型車：計時 20元/時，全程以半小時計；月租 全日4,800元。",308841.1562,2764377.5,50,0,0,0,0,1,0,0,0,0,0,0,{},{},本處委外停車場,D,24小時,0,2
TPE0727,中山區,台灣聯通華泰王子停車場,2,大型車:0格，小型車:56格(含身心障礙停車位1格)，機車:0格,林森北路357號,2523-5000,"小型車：計時 80元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日8,000元，日間7,000元(08時~20時)，夜間6,000元(20時~08時)",303036.68750,2772234.00000,56,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,臨停:08時至24時;月租:24小時,0,0
TPE0728,士林區,忠誠路（一）平面停車場,1,大型車:0格，小型車:24格(含身心障礙停車位1格)，機車:0格,忠誠路1段與德行東路132巷3弄交叉口旁,(02)25573722,"小型車：計時 30元/時，全程以半小時計;月租 全日7,200元",303425.8438,2777768.25,24,0,0,0,0,1,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,0
TPE0729,內湖區,嘟嘟房內湖堤頂2站停車場,2,大型車:0格，小型車:57格(含身心障礙停車位2格)，機車:0格,堤頂大道2段293號地下1、3層,0226550818,"小型車：計時 120元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日12,000元。",307033.62500,2774622.50000,57,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0730,內湖區,西湖市場暨捷運站地下停車場,1,大型車:0格，小型車:200格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位3格)，機車:185格(含身心障礙停車位3格)，充電格位:1格,內湖路1段285號地下1至4層,(02)27973375,"計時：小型車80元/時，全程以半小時計費。月租：小型車8,000元/月。機車免費。",307155.6875,2775050,200,185,0,0,3,4,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,1
TPE0731,松山區,龍城市場停車場,2,大型車:0格，小型車:47格(含身心障礙停車位1格)，機車:0格,光復北路190巷39號地下2至3層,(02)28919113,"小型車：月租 全日6,000元",305873.62500,2771952.00000,47,0,0,0,0,1,0,0,0,0,0,0,{},{},市屬機關學校委外,,24小時,0,0
TPE0732,中山區,Times 復興南路,2,大型車:0格，小型車:14格(含身心障礙停車位1格)，機車:0格,復興南路1段18號旁,0809008924,"小型車：計時 200元/時，停車全程以半小時計；月租 全日10,000元。",304850.50000,2771074.75000,14,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0733,中山區,NaviPark農安街,2,大型車:0格，小型車:29格(含身心障礙停車位1格)，機車:0格,農安街151號旁空地,2511-6116,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,303604.37500,2773086.50000,29,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0734,士林區,社子國小地下停車場,1,大型車:0格，小型車:464格(含身心障礙停車位10格，孕婦、育有六歲以下兒童停車位9格)，機車:211格(含身心障礙停車位5格)，大型重機:5格，充電格位:10格,延平北路6段308號地下1至3層,0228162810,"小型車(含大型重型機車)：20元/時，停車全程以半小時計；月租全日3,500元，日間2,000元(08-18)，夜間1,800元(19-08)，大型重機1,750元。機車：10元/時，當日當次停車最高收費上限20元/次，隔日另計；月租300元。",300651.5938,2775989.75,464,211,12,0,9,10,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~24', 'Fare': '20'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '20'}]}","{'EntrancecoordInfo': [{'Xcod': '25.09139', 'Ycod': '121.50185', 'Address': ''}]}",本處委外停車場,S,24小時,5,10
TPE0735,士林區,忠誠路（二）平面停車場,1,大型車:0格，小型車:35格(含身心障礙停車位1格)，機車:0格,忠誠路1段與德行東路132巷7弄交叉口旁,(02)25573722,"小型車：計時 30元/時，全程以半小時計;月租 全日7,200元",303390.2812,2777696,35,0,0,0,0,1,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,0
TPE0736,中正區,行一大客車平面停車場,1,大型車:33格，小型車:0格，機車:0格,北平東路天津街口,27590666,計時：60元/時，全程以半小時計費。,302639.1875,2771134.5,0,0,0,33,0,0,0,0,0,0,0,0,{},{},本處自營停車場,D,24小時,0,0
TPE0737,大安區,北歐停車場,2,大型車:0格，小型車:25格(含身心障礙停車位1格)，機車:0格,仁愛路4段230、232號地下1層,2709-1667,計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,305721.68750,2770039.50000,25,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,8時0分 至 23時0分,0,0
TPE0738,中山區,臺北農產運銷股份有限公司第二果菜批發市場停車場,1,大型車:0格，小型車:606格(含身心障礙停車位15格)，機車:0格，充電格位:12格,民族東路336號地下1至2層及地上4至RF層,2516-2519#1122、1125,"計時：30元/時，前15分鐘免費，全程以半小時計費。月租(時段)：甲種採購車0時~16時或2時~18時1,500元/月、丁種採購車0時~16時1,500元/月、優惠回饋里小型車7時~21時2,000元/月。月租(全日)：小型車4,000元/月、電動搬運車800元/月。",304196.9375,2773391.75,606,0,0,0,0,15,0,0,0,0,0,0,{},{},市屬機關學校委外,S,24小時,0,12
TPE0739,文山區,動物園站地下停車場,1,大型車:0格，小型車:150格(含身心障礙停車位4格)，機車:200格(含身心障礙停車位4格),新光路2段28號,25573722,計時：小型車平日10元/時，假日60元/時(06-22)、10元/時(22-06)，全程半小時計費。計次：機車20元/次，隔日另計(凌晨2時為基準跨日另計費)。月租：小型車限時日間800元/月(週一至週五平日06-21)，機車全日月票300元/月。,308423.2188,2765610.25,150,200,0,0,0,4,0,0,0,0,0,0,{},"{'EntrancecoordInfo': [{'Xcod': '24.99758', 'Ycod': '121.579077', 'Address': ''}]}",市屬機關學校委外,D,24小時,0,0
TPE0740,大安區,台灣聯通敦化停車場,2,大型車:0格，小型車:48格(含身心障礙停車位1格)，機車:0格,市民大道4段136-4號,2523-5000,"小型車：計時 80元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日8,000元，日間7,000元(08時~20時)，夜間6,000元(20時~08時)",305653.15625,2770794.50000,48,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0741,大安區,大安運動中心停車場,1,大型車:0格，小型車:52格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位1格)，機車:117格(含身心障礙停車位3格),辛亥路3段55號,2377-0300,小型車：計時 30元/時，全程以半小時計。機車：機車免費停車,305125.0938,2768161,52,117,0,0,1,2,0,0,0,0,0,0,{},{},市屬機關學校委外,,06時00分 至 22時00分,0,0
TPE0742,士林區,承德公園地下停車場,1,大型車:0格，小型車:176格(含身心障礙停車位6格，孕婦、育有六歲以下兒童停車位5格)，機車:60格(含身心障礙停車位2格)，充電格位:3格,基河路150號地下（地下共2層）,(02)26550818,"計時：小型車及大型重型機車周一至周四(0-9、22-24)10元/時、(9-22)40元/時；小型車周五至周日與行政機關放假之紀念日與民俗日(0-8)10元/時、(8-12)30元/時、(12-24)50元/時；機車10元/時，機車當日當次收費上限20元(隔日另計)，全程以半小時計費。月租：小型車全日4,800元/月、日間(7-19)2,000元/月；機車全日300元/月；大型重型機車全日2,400元/月。停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元(未充電者合計每小時加收20元)。",302680.3125,2775821.25,176,60,0,0,5,6,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~01', 'Fare': '50'}, {'Period': '01~12', 'Fare': '10'}, {'Period': '12~24', 'Fare': '50'}], 'WorkingDay': [{'Period': '00~09', 'Fare': '10'}, {'Period': '09~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.08992176', 'Ycod': '121.5225174', 'Address': '基河路'}]}",本處委外停車場,,24小時,0,3
TPE0743,中山區,綺麗廣場停車場,2,大型車:0格，小型車:46格(含身心障礙停車位1格)，機車:0格,明水路575號地下2層,8913-6689,"計時：50元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：6,000元/月。",305673.71875,2774731.00000,46,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,09時00分 至 23時00分,0,0
TPE0744,信義區,叭叭房曼哈頓大樓停車場,2,大型車:0格，小型車:39格(含身心障礙停車位1格)，機車:0格,信義路5段8號地下2層(車位編號：19等1格)、地下3層(車位編號：1至3、12、18等5格)、地下4層(車位編號：1、3至6、8、11、15、16、18至23、28等16格)、地下5層(車位編號：1、4至11、 18至20、28至32等17格),2655-0000,"計時:100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租:10,000元/月。",306588.81250,2769521.00000,39,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
